locus_tag	ftype	gene	EC_number	product
BHLKNCBD_00001	CDS	hypothetical protein
BHLKNCBD_00002	CDS	hypothetical protein
BHLKNCBD_00003	CDS	hypothetical protein
BHLKNCBD_00004	CDS	hypothetical protein
BHLKNCBD_00005	CDS	hypothetical protein
BHLKNCBD_00006	CDS	hypothetical protein
BHLKNCBD_00007	CDS	hypothetical protein
BHLKNCBD_00008	CDS	hypothetical protein
BHLKNCBD_00009	CDS	hypothetical protein
BHLKNCBD_00010	CDS	hypothetical protein
BHLKNCBD_00011	CDS	hypothetical protein
BHLKNCBD_00012	CDS	hypothetical protein
BHLKNCBD_00013	CDS	hypothetical protein
BHLKNCBD_00014	CDS	rapA	3.6.4.-	RNA polymerase-associated protein RapA
BHLKNCBD_00015	CDS	hypothetical protein
BHLKNCBD_00016	CDS	hypothetical protein
BHLKNCBD_00017	CDS	hypothetical protein
BHLKNCBD_00018	CDS	hypothetical protein
BHLKNCBD_00019	CDS	hypothetical protein
BHLKNCBD_00020	CDS	dnaG	2.7.7.-	DNA primase
BHLKNCBD_00021	CDS	hypothetical protein
BHLKNCBD_00022	CDS	hypothetical protein
BHLKNCBD_00023	CDS	hypothetical protein
BHLKNCBD_00024	CDS	hypothetical protein
BHLKNCBD_00025	CDS	hypothetical protein
BHLKNCBD_00026	CDS	hypothetical protein
BHLKNCBD_00027	CDS	hypothetical protein
BHLKNCBD_00028	CDS	hypothetical protein
BHLKNCBD_00029	CDS	hypothetical protein
BHLKNCBD_00030	CDS	rsrIM	2.1.1.72	Modification methylase RsrI
BHLKNCBD_00031	CDS	hypothetical protein
BHLKNCBD_00032	CDS	hypothetical protein
BHLKNCBD_00033	CDS	hypothetical protein
BHLKNCBD_00034	CDS	hypothetical protein
BHLKNCBD_00035	CDS	hypothetical protein
BHLKNCBD_00036	CDS	hypothetical protein
BHLKNCBD_00037	CDS	hypothetical protein
BHLKNCBD_00038	CDS	hypothetical protein
BHLKNCBD_00039	CDS	hypothetical protein
BHLKNCBD_00040	CDS	hypothetical protein
BHLKNCBD_00041	CDS	hypothetical protein
BHLKNCBD_00042	CDS	hypothetical protein
BHLKNCBD_00043	CDS	hypothetical protein
BHLKNCBD_00044	CDS	gpFI	Putative prophage major tail sheath protein
BHLKNCBD_00045	CDS	hypothetical protein
BHLKNCBD_00046	CDS	hypothetical protein
BHLKNCBD_00047	CDS	hypothetical protein
BHLKNCBD_00048	CDS	hypothetical protein
BHLKNCBD_00049	CDS	hypothetical protein
BHLKNCBD_00050	CDS	hypothetical protein
BHLKNCBD_00051	CDS	hypothetical protein
BHLKNCBD_00052	CDS	hypothetical protein
BHLKNCBD_00053	CDS	hypothetical protein
BHLKNCBD_00054	CDS	hypothetical protein
BHLKNCBD_00055	CDS	hypothetical protein
BHLKNCBD_00056	CDS	hypothetical protein
BHLKNCBD_00057	CDS	hypothetical protein
BHLKNCBD_00058	CDS	hypothetical protein
BHLKNCBD_00059	CDS	hypothetical protein
BHLKNCBD_00060	CDS	hypothetical protein
BHLKNCBD_00061	CDS	hypothetical protein
BHLKNCBD_00062	CDS	hypothetical protein
BHLKNCBD_00063	CDS	hypothetical protein
BHLKNCBD_00064	CDS	lytG	3.2.1.-	Exo-glucosaminidase LytG
BHLKNCBD_00065	CDS	hypothetical protein
BHLKNCBD_00066	CDS	hypothetical protein
BHLKNCBD_00067	CDS	hypothetical protein
BHLKNCBD_00068	CDS	hypothetical protein
BHLKNCBD_00069	CDS	hypothetical protein
BHLKNCBD_00070	CDS	hypothetical protein
BHLKNCBD_00071	CDS	hypothetical protein
BHLKNCBD_00072	CDS	hypothetical protein
BHLKNCBD_00073	CDS	hypothetical protein
BHLKNCBD_00074	CDS	hypothetical protein
BHLKNCBD_00075	CDS	hypothetical protein
