locus_tag	ftype	gene	EC_number	product
OEGKHONN_00001	CDS	hypothetical protein
OEGKHONN_00002	CDS	hypothetical protein
OEGKHONN_00003	CDS	lexA	3.4.21.88	LexA repressor
OEGKHONN_00004	CDS	hypothetical protein
OEGKHONN_00005	CDS	hypothetical protein
OEGKHONN_00006	CDS	hypothetical protein
OEGKHONN_00007	CDS	hypothetical protein
OEGKHONN_00008	CDS	hypothetical protein
OEGKHONN_00009	CDS	hypothetical protein
OEGKHONN_00010	CDS	smc	Chromosome partition protein Smc
OEGKHONN_00011	CDS	recF	DNA replication and repair protein RecF
OEGKHONN_00012	CDS	hypothetical protein
OEGKHONN_00013	CDS	hypothetical protein
OEGKHONN_00014	CDS	radD	3.6.4.12	Putative DNA repair helicase RadD
OEGKHONN_00015	CDS	hypothetical protein
OEGKHONN_00016	CDS	hypothetical protein
OEGKHONN_00017	CDS	hypothetical protein
OEGKHONN_00018	CDS	hypothetical protein
OEGKHONN_00019	CDS	hypothetical protein
OEGKHONN_00020	CDS	hypothetical protein
OEGKHONN_00021	CDS	hypothetical protein
OEGKHONN_00022	CDS	hypothetical protein
OEGKHONN_00023	CDS	hypothetical protein
OEGKHONN_00024	tRNA	tRNA-Trp(cca)
OEGKHONN_00025	CDS	hypothetical protein
OEGKHONN_00026	CDS	hypothetical protein
OEGKHONN_00027	CDS	hypothetical protein
OEGKHONN_00028	CDS	hypothetical protein
OEGKHONN_00029	CDS	hypothetical protein
OEGKHONN_00030	CDS	hypothetical protein
OEGKHONN_00031	CDS	hypothetical protein
OEGKHONN_00032	CDS	hypothetical protein
OEGKHONN_00033	CDS	hypothetical protein
OEGKHONN_00034	CDS	hypothetical protein
OEGKHONN_00035	CDS	hypothetical protein
OEGKHONN_00036	CDS	hypothetical protein
OEGKHONN_00037	CDS	hypothetical protein
OEGKHONN_00038	CDS	hypothetical protein
OEGKHONN_00039	CDS	hypothetical protein
OEGKHONN_00040	CDS	lyc	3.2.1.17	Autolytic lysozyme
OEGKHONN_00041	CDS	hypothetical protein
OEGKHONN_00042	CDS	hypothetical protein
OEGKHONN_00043	CDS	hypothetical protein
