locus_tag	ftype	gene	EC_number	product
CJELMFJP_00001	CDS	hypothetical protein
CJELMFJP_00002	CDS	hypothetical protein
CJELMFJP_00003	CDS	hypothetical protein
CJELMFJP_00004	CDS	hypothetical protein
CJELMFJP_00005	CDS	hypothetical protein
CJELMFJP_00006	CDS	hypothetical protein
CJELMFJP_00007	CDS	hypothetical protein
CJELMFJP_00008	CDS	hypothetical protein
CJELMFJP_00009	CDS	hypothetical protein
CJELMFJP_00010	CDS	hypothetical protein
CJELMFJP_00011	CDS	hypothetical protein
CJELMFJP_00012	CDS	hypothetical protein
CJELMFJP_00013	CDS	hypothetical protein
CJELMFJP_00014	CDS	hypothetical protein
CJELMFJP_00015	CDS	hypothetical protein
CJELMFJP_00016	CDS	hypothetical protein
CJELMFJP_00017	CDS	cwlA	3.5.1.28	N-acetylmuramoyl-L-alanine amidase CwlA
CJELMFJP_00018	CDS	hypothetical protein
CJELMFJP_00019	CDS	hypothetical protein
CJELMFJP_00020	CDS	hypothetical protein
CJELMFJP_00021	CDS	hypothetical protein
CJELMFJP_00022	CDS	hypothetical protein
CJELMFJP_00023	CDS	hypothetical protein
CJELMFJP_00024	CDS	dpnA	2.1.1.72	Modification methylase DpnIIB
CJELMFJP_00025	CDS	hypothetical protein
CJELMFJP_00026	CDS	hypothetical protein
CJELMFJP_00027	CDS	hypothetical protein
CJELMFJP_00028	CDS	hypothetical protein
CJELMFJP_00029	CDS	hypothetical protein
CJELMFJP_00030	CDS	hypothetical protein
CJELMFJP_00031	CDS	hypothetical protein
CJELMFJP_00032	CDS	hypothetical protein
CJELMFJP_00033	CDS	hypothetical protein
CJELMFJP_00034	CDS	hypothetical protein
CJELMFJP_00035	CDS	hypothetical protein
CJELMFJP_00036	CDS	hypothetical protein
CJELMFJP_00037	CDS	hypothetical protein
CJELMFJP_00038	CDS	hypothetical protein
CJELMFJP_00039	CDS	hypothetical protein
CJELMFJP_00040	CDS	hypothetical protein
CJELMFJP_00041	CDS	hypothetical protein
CJELMFJP_00042	CDS	hypothetical protein
CJELMFJP_00043	CDS	hypothetical protein
CJELMFJP_00044	CDS	hypothetical protein
CJELMFJP_00045	CDS	hypothetical protein
CJELMFJP_00046	CDS	hypothetical protein
CJELMFJP_00047	CDS	hypothetical protein
CJELMFJP_00048	CDS	hypothetical protein
CJELMFJP_00049	CDS	ltrA	Group II intron-encoded protein LtrA
CJELMFJP_00050	CDS	hypothetical protein
CJELMFJP_00051	CDS	hypothetical protein
CJELMFJP_00052	CDS	hypothetical protein
