locus_tag	ftype	gene	EC_number	product
NCBBAHBE_00001	CDS	hypothetical protein
NCBBAHBE_00002	CDS	hypothetical protein
NCBBAHBE_00003	CDS	hypothetical protein
NCBBAHBE_00004	CDS	hypothetical protein
NCBBAHBE_00005	CDS	hypothetical protein
NCBBAHBE_00006	CDS	hypothetical protein
NCBBAHBE_00007	CDS	hypothetical protein
NCBBAHBE_00008	CDS	hypothetical protein
NCBBAHBE_00009	CDS	hypothetical protein
NCBBAHBE_00010	CDS	hypothetical protein
NCBBAHBE_00011	CDS	hypothetical protein
NCBBAHBE_00012	CDS	hypothetical protein
NCBBAHBE_00013	CDS	hypothetical protein
NCBBAHBE_00014	CDS	hypothetical protein
NCBBAHBE_00015	CDS	hypothetical protein
NCBBAHBE_00016	CDS	hypothetical protein
NCBBAHBE_00017	CDS	hypothetical protein
NCBBAHBE_00018	CDS	hypothetical protein
NCBBAHBE_00019	CDS	hypothetical protein
NCBBAHBE_00020	CDS	hypothetical protein
NCBBAHBE_00021	CDS	hypothetical protein
NCBBAHBE_00022	CDS	hypothetical protein
NCBBAHBE_00023	CDS	hypothetical protein
NCBBAHBE_00024	CDS	hypothetical protein
NCBBAHBE_00025	CDS	hypothetical protein
NCBBAHBE_00026	CDS	hypothetical protein
NCBBAHBE_00027	CDS	hypothetical protein
NCBBAHBE_00028	CDS	hypothetical protein
NCBBAHBE_00029	CDS	hypothetical protein
NCBBAHBE_00030	CDS	hypothetical protein
NCBBAHBE_00031	CDS	hypothetical protein
NCBBAHBE_00032	CDS	hypothetical protein
NCBBAHBE_00033	CDS	hypothetical protein
NCBBAHBE_00034	CDS	hypothetical protein
NCBBAHBE_00035	CDS	hypothetical protein
NCBBAHBE_00036	CDS	hypothetical protein
NCBBAHBE_00037	CDS	hypothetical protein
NCBBAHBE_00038	CDS	hypothetical protein
NCBBAHBE_00039	CDS	hypothetical protein
NCBBAHBE_00040	CDS	hypothetical protein
NCBBAHBE_00041	CDS	hypothetical protein
NCBBAHBE_00042	CDS	hypothetical protein
NCBBAHBE_00043	CDS	hypothetical protein
NCBBAHBE_00044	CDS	hypothetical protein
NCBBAHBE_00045	CDS	hypothetical protein
NCBBAHBE_00046	CDS	hypothetical protein
NCBBAHBE_00047	CDS	hypothetical protein
NCBBAHBE_00048	CDS	hypothetical protein
NCBBAHBE_00049	CDS	hypothetical protein
NCBBAHBE_00050	CDS	hypothetical protein
NCBBAHBE_00051	CDS	hypothetical protein
NCBBAHBE_00052	CDS	hypothetical protein
NCBBAHBE_00053	CDS	hypothetical protein
NCBBAHBE_00054	CDS	hypothetical protein
NCBBAHBE_00055	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
NCBBAHBE_00056	CDS	hypothetical protein
NCBBAHBE_00057	CDS	hypothetical protein
NCBBAHBE_00058	CDS	hypothetical protein
NCBBAHBE_00059	CDS	hypothetical protein
NCBBAHBE_00060	CDS	hypothetical protein
NCBBAHBE_00061	CDS	hypothetical protein
NCBBAHBE_00062	CDS	hypothetical protein
NCBBAHBE_00063	CDS	gpFI	Putative prophage major tail sheath protein
NCBBAHBE_00064	CDS	hypothetical protein
NCBBAHBE_00065	CDS	hypothetical protein
NCBBAHBE_00066	CDS	hypothetical protein
NCBBAHBE_00067	CDS	hypothetical protein
NCBBAHBE_00068	CDS	hypothetical protein
NCBBAHBE_00069	CDS	hypothetical protein
NCBBAHBE_00070	CDS	hypothetical protein
NCBBAHBE_00071	CDS	hypothetical protein
NCBBAHBE_00072	CDS	hypothetical protein
NCBBAHBE_00073	CDS	hypothetical protein
NCBBAHBE_00074	CDS	hypothetical protein
NCBBAHBE_00075	CDS	hypothetical protein
NCBBAHBE_00076	CDS	hypothetical protein
NCBBAHBE_00077	CDS	hypothetical protein
NCBBAHBE_00078	CDS	hypothetical protein
NCBBAHBE_00079	CDS	hypothetical protein
NCBBAHBE_00080	CDS	hypothetical protein
NCBBAHBE_00081	CDS	hypothetical protein
NCBBAHBE_00082	CDS	hypothetical protein
NCBBAHBE_00083	CDS	hypothetical protein
NCBBAHBE_00084	CDS	hypothetical protein
NCBBAHBE_00085	CDS	hypothetical protein
NCBBAHBE_00086	CDS	hypothetical protein
NCBBAHBE_00087	CDS	hypothetical protein
NCBBAHBE_00088	CDS	putative HTH-type transcriptional regulator
