locus_tag	ftype	gene	EC_number	product
HNOGIIDG_00001	CDS	hypothetical protein
HNOGIIDG_00002	CDS	hypothetical protein
HNOGIIDG_00003	CDS	hypothetical protein
HNOGIIDG_00004	CDS	hypothetical protein
HNOGIIDG_00005	CDS	hypothetical protein
HNOGIIDG_00006	CDS	hypothetical protein
HNOGIIDG_00007	CDS	hypothetical protein
HNOGIIDG_00008	CDS	hypothetical protein
HNOGIIDG_00009	CDS	hypothetical protein
HNOGIIDG_00010	CDS	hypothetical protein
HNOGIIDG_00011	CDS	hypothetical protein
HNOGIIDG_00012	CDS	hypothetical protein
HNOGIIDG_00013	CDS	hypothetical protein
HNOGIIDG_00014	CDS	hypothetical protein
HNOGIIDG_00015	CDS	hypothetical protein
HNOGIIDG_00016	CDS	hypothetical protein
HNOGIIDG_00017	CDS	hypothetical protein
HNOGIIDG_00018	CDS	hypothetical protein
HNOGIIDG_00019	CDS	hypothetical protein
HNOGIIDG_00020	CDS	hypothetical protein
HNOGIIDG_00021	CDS	hypothetical protein
HNOGIIDG_00022	CDS	hypothetical protein
HNOGIIDG_00023	CDS	hypothetical protein
HNOGIIDG_00024	CDS	hypothetical protein
HNOGIIDG_00025	CDS	rpoA	2.7.7.6	DNA-directed RNA polymerase subunit alpha
HNOGIIDG_00026	CDS	hypothetical protein
HNOGIIDG_00027	CDS	hypothetical protein
HNOGIIDG_00028	CDS	hypothetical protein
HNOGIIDG_00029	CDS	hypothetical protein
HNOGIIDG_00030	CDS	hypothetical protein
HNOGIIDG_00031	CDS	hypothetical protein
HNOGIIDG_00032	CDS	hypothetical protein
HNOGIIDG_00033	CDS	hypothetical protein
HNOGIIDG_00034	CDS	hypothetical protein
HNOGIIDG_00035	CDS	hypothetical protein
HNOGIIDG_00036	CDS	hypothetical protein
HNOGIIDG_00037	CDS	hypothetical protein
HNOGIIDG_00038	CDS	hypothetical protein
HNOGIIDG_00039	CDS	hypothetical protein
HNOGIIDG_00040	CDS	hypothetical protein
HNOGIIDG_00041	CDS	dpnA	2.1.1.72	Modification methylase DpnIIB
HNOGIIDG_00042	CDS	hypothetical protein
HNOGIIDG_00043	CDS	hypothetical protein
HNOGIIDG_00044	CDS	hypothetical protein
HNOGIIDG_00045	CDS	hypothetical protein
HNOGIIDG_00046	CDS	hypothetical protein
HNOGIIDG_00047	CDS	hypothetical protein
HNOGIIDG_00048	CDS	hypothetical protein
HNOGIIDG_00049	CDS	hypothetical protein
HNOGIIDG_00050	CDS	hypothetical protein
HNOGIIDG_00051	CDS	hypothetical protein
HNOGIIDG_00052	CDS	hypothetical protein
HNOGIIDG_00053	CDS	hypothetical protein
HNOGIIDG_00054	CDS	hypothetical protein
HNOGIIDG_00055	CDS	hypothetical protein
HNOGIIDG_00056	CDS	smc	Chromosome partition protein Smc
HNOGIIDG_00057	CDS	hypothetical protein
HNOGIIDG_00058	CDS	hypothetical protein
HNOGIIDG_00059	CDS	hypothetical protein
HNOGIIDG_00060	CDS	hypothetical protein
HNOGIIDG_00061	CDS	hypothetical protein
HNOGIIDG_00062	CDS	hypothetical protein
HNOGIIDG_00063	CDS	hypothetical protein
HNOGIIDG_00064	CDS	hypothetical protein
HNOGIIDG_00065	CDS	hypothetical protein
HNOGIIDG_00066	CDS	sppA	3.4.21.-	Putative signal peptide peptidase SppA
HNOGIIDG_00067	CDS	hypothetical protein
HNOGIIDG_00068	CDS	hypothetical protein
HNOGIIDG_00069	CDS	hypothetical protein
HNOGIIDG_00070	CDS	hypothetical protein
HNOGIIDG_00071	CDS	hypothetical protein
HNOGIIDG_00072	CDS	hypothetical protein
HNOGIIDG_00073	CDS	intA	Prophage integrase IntA
HNOGIIDG_00074	CDS	hypothetical protein
HNOGIIDG_00075	CDS	rapA	3.6.4.-	RNA polymerase-associated protein RapA
HNOGIIDG_00076	CDS	hypothetical protein
HNOGIIDG_00077	CDS	hypothetical protein
HNOGIIDG_00078	CDS	hypothetical protein
HNOGIIDG_00079	CDS	hypothetical protein
HNOGIIDG_00080	CDS	hypothetical protein
HNOGIIDG_00081	CDS	hypothetical protein
HNOGIIDG_00082	CDS	hypothetical protein
HNOGIIDG_00083	CDS	hypothetical protein
HNOGIIDG_00084	CDS	hypothetical protein
HNOGIIDG_00085	CDS	hypothetical protein
HNOGIIDG_00086	CDS	hypothetical protein
HNOGIIDG_00087	CDS	hypothetical protein
HNOGIIDG_00088	CDS	hypothetical protein
HNOGIIDG_00089	CDS	hypothetical protein
