locus_tag	ftype	gene	EC_number	product
MJMNNGBK_00001	CDS	soj_1	3.6.-.-	Sporulation initiation inhibitor protein Soj
MJMNNGBK_00002	CDS	parB	Chromosome-partitioning protein ParB
MJMNNGBK_00003	CDS	hypothetical protein
MJMNNGBK_00004	CDS	hypothetical protein
MJMNNGBK_00005	CDS	hypothetical protein
MJMNNGBK_00006	CDS	hypothetical protein
MJMNNGBK_00007	CDS	hypothetical protein
MJMNNGBK_00008	CDS	hypothetical protein
MJMNNGBK_00009	CDS	hypothetical protein
MJMNNGBK_00010	CDS	hypothetical protein
MJMNNGBK_00011	CDS	hypothetical protein
MJMNNGBK_00012	CDS	hypothetical protein
MJMNNGBK_00013	CDS	hypothetical protein
MJMNNGBK_00014	CDS	hypothetical protein
MJMNNGBK_00015	CDS	hypothetical protein
MJMNNGBK_00016	CDS	hypothetical protein
MJMNNGBK_00017	CDS	hypothetical protein
MJMNNGBK_00018	CDS	hypothetical protein
MJMNNGBK_00019	CDS	hypothetical protein
MJMNNGBK_00020	CDS	hypothetical protein
MJMNNGBK_00021	CDS	hypothetical protein
MJMNNGBK_00022	CDS	hypothetical protein
MJMNNGBK_00023	CDS	hypothetical protein
MJMNNGBK_00024	CDS	hypothetical protein
MJMNNGBK_00025	CDS	hypothetical protein
MJMNNGBK_00026	CDS	hypothetical protein
MJMNNGBK_00027	CDS	hypothetical protein
MJMNNGBK_00028	CDS	hypothetical protein
MJMNNGBK_00029	CDS	hypothetical protein
MJMNNGBK_00030	CDS	hypothetical protein
MJMNNGBK_00031	CDS	hypothetical protein
MJMNNGBK_00032	CDS	hypothetical protein
MJMNNGBK_00033	CDS	hypothetical protein
MJMNNGBK_00034	CDS	hypothetical protein
MJMNNGBK_00035	CDS	hypothetical protein
MJMNNGBK_00036	CDS	hypothetical protein
MJMNNGBK_00037	CDS	hypothetical protein
MJMNNGBK_00038	CDS	hypothetical protein
MJMNNGBK_00039	CDS	ndoA_1	3.1.27.-	Endoribonuclease EndoA
MJMNNGBK_00040	CDS	hypothetical protein
MJMNNGBK_00041	CDS	hypothetical protein
MJMNNGBK_00042	CDS	xerC_1	Tyrosine recombinase XerC
MJMNNGBK_00043	CDS	hypothetical protein
MJMNNGBK_00044	CDS	hypothetical protein
MJMNNGBK_00045	CDS	topB_1	5.99.1.2	DNA topoisomerase 3
MJMNNGBK_00046	CDS	hypothetical protein
MJMNNGBK_00047	CDS	hypothetical protein
MJMNNGBK_00048	CDS	iap_1	3.4.-.-	putative endopeptidase p60
MJMNNGBK_00049	CDS	hypothetical protein
MJMNNGBK_00050	CDS	smc_1	Chromosome partition protein Smc
MJMNNGBK_00051	CDS	hypothetical protein
MJMNNGBK_00052	CDS	hypothetical protein
MJMNNGBK_00053	CDS	gpFI_1	Putative prophage major tail sheath protein
MJMNNGBK_00054	CDS	hypothetical protein
MJMNNGBK_00055	CDS	hypothetical protein
MJMNNGBK_00056	CDS	hypothetical protein
MJMNNGBK_00057	CDS	hypothetical protein
MJMNNGBK_00058	CDS	hypothetical protein
MJMNNGBK_00059	CDS	hypothetical protein
MJMNNGBK_00060	CDS	hypothetical protein
MJMNNGBK_00061	CDS	clpP_1	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
MJMNNGBK_00062	CDS	hypothetical protein
MJMNNGBK_00063	CDS	hypothetical protein
MJMNNGBK_00064	CDS	hypothetical protein
MJMNNGBK_00065	CDS	hypothetical protein
MJMNNGBK_00066	CDS	hypothetical protein
MJMNNGBK_00067	CDS	hypothetical protein
MJMNNGBK_00068	CDS	hypothetical protein
MJMNNGBK_00069	CDS	hypothetical protein
MJMNNGBK_00070	CDS	hypothetical protein
MJMNNGBK_00071	CDS	hypothetical protein
MJMNNGBK_00072	CDS	hypothetical protein
MJMNNGBK_00073	CDS	hypothetical protein
MJMNNGBK_00074	CDS	hypothetical protein
MJMNNGBK_00075	CDS	hypothetical protein
MJMNNGBK_00076	CDS	hypothetical protein
MJMNNGBK_00077	CDS	hypothetical protein
MJMNNGBK_00078	CDS	hypothetical protein
MJMNNGBK_00079	CDS	hypothetical protein
MJMNNGBK_00080	CDS	hypothetical protein
MJMNNGBK_00081	CDS	hypothetical protein
MJMNNGBK_00082	CDS	spo0C_1	Chromosome-partitioning protein Spo0J
MJMNNGBK_00083	CDS	hypothetical protein
MJMNNGBK_00084	CDS	hypothetical protein
MJMNNGBK_00085	CDS	hypothetical protein
MJMNNGBK_00086	CDS	hypothetical protein
MJMNNGBK_00087	CDS	hypothetical protein
MJMNNGBK_00088	CDS	yocH	Cell wall-binding protein YocH
MJMNNGBK_00089	CDS	hypothetical protein
MJMNNGBK_00090	CDS	hypothetical protein
MJMNNGBK_00091	CDS	ssbA	Single-stranded DNA-binding protein A
MJMNNGBK_00092	CDS	hypothetical protein
MJMNNGBK_00093	CDS	hypothetical protein
MJMNNGBK_00094	CDS	hypothetical protein
MJMNNGBK_00095	CDS	hypothetical protein
MJMNNGBK_00096	CDS	hypothetical protein
MJMNNGBK_00097	CDS	hypothetical protein
MJMNNGBK_00098	CDS	hypothetical protein
MJMNNGBK_00099	CDS	hypothetical protein
MJMNNGBK_00100	CDS	hypothetical protein
MJMNNGBK_00101	CDS	hypothetical protein
MJMNNGBK_00102	CDS	hypothetical protein
MJMNNGBK_00103	CDS	hypothetical protein
MJMNNGBK_00104	CDS	hypothetical protein
MJMNNGBK_00105	CDS	hypothetical protein
MJMNNGBK_00106	CDS	hypothetical protein
MJMNNGBK_00107	CDS	hypothetical protein
MJMNNGBK_00108	CDS	citS	Citrate-sodium symporter
MJMNNGBK_00109	CDS	cynR_1	HTH-type transcriptional regulator CynR
MJMNNGBK_00110	CDS	hypothetical protein
MJMNNGBK_00111	CDS	phoB_1	Phosphate regulon transcriptional regulatory protein PhoB
MJMNNGBK_00112	CDS	1.-.-.-	Putative 2-hydroxyacid dehydrogenase
