locus_tag	ftype	gene	EC_number	product
PADPHJIN_00001	CDS	hypothetical protein
PADPHJIN_00002	CDS	hypothetical protein
PADPHJIN_00003	CDS	hypothetical protein
PADPHJIN_00004	CDS	hypothetical protein
PADPHJIN_00005	CDS	clpP1	3.4.21.92	ATP-dependent Clp protease proteolytic subunit 1
PADPHJIN_00006	CDS	hypothetical protein
PADPHJIN_00007	CDS	hypothetical protein
PADPHJIN_00008	CDS	hypothetical protein
PADPHJIN_00009	CDS	hypothetical protein
PADPHJIN_00010	CDS	hypothetical protein
PADPHJIN_00011	CDS	hypothetical protein
PADPHJIN_00012	CDS	hypothetical protein
PADPHJIN_00013	CDS	hypothetical protein
PADPHJIN_00014	CDS	hypothetical protein
PADPHJIN_00015	CDS	smc	Chromosome partition protein Smc
PADPHJIN_00016	CDS	hypothetical protein
PADPHJIN_00017	CDS	hypothetical protein
PADPHJIN_00018	CDS	hypothetical protein
PADPHJIN_00019	CDS	hypothetical protein
PADPHJIN_00020	CDS	hypothetical protein
PADPHJIN_00021	CDS	hypothetical protein
PADPHJIN_00022	CDS	hypothetical protein
PADPHJIN_00023	CDS	hypothetical protein
PADPHJIN_00024	CDS	hypothetical protein
PADPHJIN_00025	CDS	hypothetical protein
PADPHJIN_00026	CDS	hypothetical protein
PADPHJIN_00027	CDS	hypothetical protein
PADPHJIN_00028	CDS	hypothetical protein
PADPHJIN_00029	CDS	hypothetical protein
PADPHJIN_00030	CDS	hypothetical protein
PADPHJIN_00031	CDS	cwlC	3.5.1.28	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
PADPHJIN_00032	CDS	hypothetical protein
PADPHJIN_00033	CDS	hypothetical protein
PADPHJIN_00034	CDS	hypothetical protein
PADPHJIN_00035	CDS	hypothetical protein
PADPHJIN_00036	CDS	hypothetical protein
PADPHJIN_00037	CDS	hypothetical protein
PADPHJIN_00038	CDS	hypothetical protein
PADPHJIN_00039	CDS	hypothetical protein
PADPHJIN_00040	CDS	hypothetical protein
PADPHJIN_00041	CDS	polC	2.7.7.7	DNA polymerase III PolC-type
PADPHJIN_00042	CDS	hypothetical protein
PADPHJIN_00043	CDS	hypothetical protein
PADPHJIN_00044	CDS	hypothetical protein
PADPHJIN_00045	CDS	hypothetical protein
PADPHJIN_00046	CDS	ssb	Single-stranded DNA-binding protein
PADPHJIN_00047	CDS	hypothetical protein
PADPHJIN_00048	CDS	hypothetical protein
PADPHJIN_00049	CDS	yhdJ	2.1.1.72	DNA adenine methyltransferase YhdJ
PADPHJIN_00050	CDS	mazF	3.1.-.-	Endoribonuclease MazF
PADPHJIN_00051	CDS	hypothetical protein
PADPHJIN_00052	CDS	recU	3.1.22.-	Holliday junction resolvase RecU
PADPHJIN_00053	CDS	hypothetical protein
PADPHJIN_00054	CDS	hypothetical protein
PADPHJIN_00055	CDS	hypothetical protein
PADPHJIN_00056	CDS	hypothetical protein
PADPHJIN_00057	CDS	hypothetical protein
PADPHJIN_00058	CDS	hypothetical protein
PADPHJIN_00059	CDS	hypothetical protein
PADPHJIN_00060	CDS	hypothetical protein
PADPHJIN_00061	CDS	hypothetical protein
PADPHJIN_00062	CDS	hypothetical protein
PADPHJIN_00063	CDS	dpnA	2.1.1.72	Modification methylase DpnIIB
PADPHJIN_00064	CDS	hypothetical protein
PADPHJIN_00065	CDS	hypothetical protein
